orderidpm,id,partnerrep2,partner_rep3,gamrep,orderdate,detailtotal,DetailTotalConstantPlan,detailtotalUSD,ConstantCurrency,detailtotalLC,product,geoTJ,channel,bu,qtr,currency,platformgroup,platform,productgroup,weekofqtr,orderid,enduserorganization,billtoorganization,shiptoorganization,shiptoisocountrycode,partnerid,regiontj,subregiontj,directrep,sirep,reseller,store_sku,PointPlan,comments,CommentsFlag,Prepayment Calculations FLag,source,month,enduserisocountrycode,RegionSegment,qty,enteredby,vspp_rep,namrep,SnSMonths,VSPP_EXTERNAL_SKU,class,enduserzip,ACV_INSTALLMENT_NUMBER,media,DirectRep_CAM_SE
12810676,129216399,,,GLOBAL ACCOUNT-IBM,2017/09/07,0,0,0,0,0,VI,AMER,DIRECT,Server,18Q3,USD,VCPP,VCPP,VCPP,5,12810676,"Softlayer Technologies, Inc.","Softlayer Technologies, Inc.","Softlayer Technologies, Inc.",US,10075055,GLOBAL REG,GLOBAL HOME,VCAN_AMER,IBM GLOBAL SERVICES (IGS) - VSPP,"Softlayer Technologies, Inc.",VSPP-CUST-RENT,Custom,,Other,,Store,2017/09/02,US,GLOBAL,1,Gross Bookings,BDM_US_SELECT1,,1,VMW_VSAN_ADV_SPECIAL_V01,Software,75093-8218,,Hosting Fees,
12810676,129216398,,,GLOBAL ACCOUNT-IBM,2017/09/07,5175.17,5175.17,5175.17,5175.17,5175.17,VSAN,AMER,DIRECT,Server,18Q3,USD,Storage Cloud,vSAN for VCPP,Storage & Availability,5,12810676,"Softlayer Technologies, Inc.","Softlayer Technologies, Inc.","Softlayer Technologies, Inc.",US,10075055,GLOBAL REG,GLOBAL HOME,GLOBAL ACCOUNT-IBM,IBM GLOBAL SERVICES (IGS) - VSPP,"Softlayer Technologies, Inc.",VSPP-VSAN,VSPP-VSAN,,Other,,Store,2017/09/02,US,GLOBAL,11011,Gross Bookings,BDM_US_SELECT1,,1,VMW-VSAN-C-SPECIAL- 20TB,Software,75093-8218,,Hosting Fees,
12810676,129216397,,,GLOBAL ACCOUNT-IBM,2017/09/07,0,0,0,0,0,VSAN,AMER,DIRECT,Server,18Q3,USD,Storage Cloud,vSAN for VCPP,Storage & Availability,5,12810676,"Softlayer Technologies, Inc.","Softlayer Technologies, Inc.","Softlayer Technologies, Inc.",US,10075055,GLOBAL REG,GLOBAL HOME,GLOBAL ACCOUNT-IBM,IBM GLOBAL SERVICES (IGS) - VSPP,"Softlayer Technologies, Inc.",VSPP-VSAN,VSPP-VSAN,,Other,,Store,2017/09/02,US,GLOBAL,1,Gross Bookings,BDM_US_SELECT1,,1,VMW-VSAN-C-SPECIAL- 20TB,Software,75093-8218,,Hosting Fees,
12810656,129212516,,,GLOBAL ACCOUNT-IBM,2017/09/06,710.64,710.64,710.64,710.64,710.64,Business Management,AMER,DIRECT,Server,18Q3,USD,vRealize Business,vRealize Business STD,vRealize Management,5,12810656,"Softlayer Technologies, Inc.","Softlayer Technologies, Inc.","Softlayer Technologies, Inc.",US,10075055,GLOBAL REG,GLOBAL HOME,GLOBAL ACCOUNT-IBM,IBM GLOBAL SERVICES (IGS) - VSPP,"Softlayer Technologies, Inc.",VSPP-Management,VSPP-Management,,Other,,Store,2017/09/02,US,GLOBAL,1512,Gross Bookings,BDM_US_SELECT1,,1,VREAL-LOG-Insight-C-SPECIAL,Software,75093-8218,,Hosting Fees,
12810656,129212515,,,GLOBAL ACCOUNT-IBM,2017/09/06,0,0,0,0,0,Business Management,AMER,DIRECT,Server,18Q3,USD,vRealize Business,vRealize Business STD,vRealize Management,5,12810656,"Softlayer Technologies, Inc.","Softlayer Technologies, Inc.","Softlayer Technologies, Inc.",US,10075055,GLOBAL REG,GLOBAL HOME,GLOBAL ACCOUNT-IBM,IBM GLOBAL SERVICES (IGS) - VSPP,"Softlayer Technologies, Inc.",VSPP-Management,VSPP-Management,,Other,,Store,2017/09/02,US,GLOBAL,1,Gross Bookings,BDM_US_SELECT1,,1,VREAL-LOG-Insight-C-SPECIAL,Software,75093-8218,,Hosting Fees,
12810656,129212514,,,GLOBAL ACCOUNT-IBM,2017/09/06,955.04,955.04,955.04,955.04,955.04,VI,AMER,DIRECT,Server,18Q3,USD,VCPP,VCPP,VCPP,5,12810656,"Softlayer Technologies, Inc.","Softlayer Technologies, Inc.","Softlayer Technologies, Inc.",US,10075055,GLOBAL REG,GLOBAL HOME,VCAN_AMER,IBM GLOBAL SERVICES (IGS) - VSPP,"Softlayer Technologies, Inc.",VSPP3-CUST-1-RENT,Custom,,Other,,Store,2017/09/02,US,GLOBAL,2032,Gross Bookings,BDM_US_SELECT1,,1,VMW_VSAN_ADV_SPECIAL_V01,Software,75093-8218,,Hosting Fees,
12810656,129212513,,,GLOBAL ACCOUNT-IBM,2017/09/06,0,0,0,0,0,VI,AMER,DIRECT,Server,18Q3,USD,VCPP,VCPP,VCPP,5,12810656,"Softlayer Technologies, Inc.","Softlayer Technologies, Inc.","Softlayer Technologies, Inc.",US,10075055,GLOBAL REG,GLOBAL HOME,VCAN_AMER,IBM GLOBAL SERVICES (IGS) - VSPP,"Softlayer Technologies, Inc.",VSPP-CUST-RENT,Custom,,Other,,Store,2017/09/02,US,GLOBAL,1,Gross Bookings,BDM_US_SELECT1,,1,VMW_VSAN_ADV_SPECIAL_V01,Software,75093-8218,,Hosting Fees,
12810656,129212512,,,GLOBAL ACCOUNT-IBM,2017/09/06,2902.25,2902.25,2902.25,2902.25,2902.25,VI,AMER,DIRECT,Server,18Q3,USD,VCPP,VCPP,VCPP,5,12810656,"Softlayer Technologies, Inc.","Softlayer Technologies, Inc.","Softlayer Technologies, Inc.",US,10075055,GLOBAL REG,GLOBAL HOME,VCAN_AMER,IBM GLOBAL SERVICES (IGS) - VSPP,"Softlayer Technologies, Inc.",VSPP3-CUST-1-RENT,Custom,,Other,,Store,2017/09/02,US,GLOBAL,6175,Gross Bookings,BDM_US_SELECT1,,1,VMW_VSAN_ADV_SPECIAL,Software,75093-8218,,Hosting Fees,
12810656,129212511,,,GLOBAL ACCOUNT-IBM,2017/09/06,0,0,0,0,0,VI,AMER,DIRECT,Server,18Q3,USD,VCPP,VCPP,VCPP,5,12810656,"Softlayer Technologies, Inc.","Softlayer Technologies, Inc.","Softlayer Technologies, Inc.",US,10075055,GLOBAL REG,GLOBAL HOME,VCAN_AMER,IBM GLOBAL SERVICES (IGS) - VSPP,"Softlayer Technologies, Inc.",VSPP-CUST-RENT,Custom,,Other,,Store,2017/09/02,US,GLOBAL,1,Gross Bookings,BDM_US_SELECT1,,1,VMW_VSAN_ADV_SPECIAL,Software,75093-8218,,Hosting Fees,
12810656,129212510,,,GLOBAL ACCOUNT-IBM,2017/09/06,2876.4,2876.4,2876.4,2876.4,2876.4,VSAN,AMER,DIRECT,Server,18Q3,USD,Storage Cloud,vSAN for VCPP,Storage & Availability,5,12810656,"Softlayer Technologies, Inc.","Softlayer Technologies, Inc.","Softlayer Technologies, Inc.",US,10075055,GLOBAL REG,GLOBAL HOME,GLOBAL ACCOUNT-IBM,IBM GLOBAL SERVICES (IGS) - VSPP,"Softlayer Technologies, Inc.",VSPP-VSAN,VSPP-VSAN,,Other,,Store,2017/09/02,US,GLOBAL,6120,Gross Bookings,BDM_US_SELECT1,,1,VMW-VSAN-C- SPECIAL-64TB,Software,75093-8218,,Hosting Fees,
12810656,129212509,,,GLOBAL ACCOUNT-IBM,2017/09/06,0,0,0,0,0,VSAN,AMER,DIRECT,Server,18Q3,USD,Storage Cloud,vSAN for VCPP,Storage & Availability,5,12810656,"Softlayer Technologies, Inc.","Softlayer Technologies, Inc.","Softlayer Technologies, Inc.",US,10075055,GLOBAL REG,GLOBAL HOME,GLOBAL ACCOUNT-IBM,IBM GLOBAL SERVICES (IGS) - VSPP,"Softlayer Technologies, Inc.",VSPP-VSAN,VSPP-VSAN,,Other,,Store,2017/09/02,US,GLOBAL,1,Gross Bookings,BDM_US_SELECT1,,1,VMW-VSAN-C- SPECIAL-64TB,Software,75093-8218,,Hosting Fees,
12810656,129212508,,,GLOBAL ACCOUNT-IBM,2017/09/06,4606.47,4606.47,4606.47,4606.47,4606.47,VSAN,AMER,DIRECT,Server,18Q3,USD,Storage Cloud,vSAN for VCPP,Storage & Availability,5,12810656,"Softlayer Technologies, Inc.","Softlayer Technologies, Inc.","Softlayer Technologies, Inc.",US,10075055,GLOBAL REG,GLOBAL HOME,GLOBAL ACCOUNT-IBM,IBM GLOBAL SERVICES (IGS) - VSPP,"Softlayer Technologies, Inc.",VSPP-VSAN,VSPP-VSAN,,Other,,Store,2017/09/02,US,GLOBAL,9801,Gross Bookings,BDM_US_SELECT1,,1,VMW-VSAN-C-SPECIAL- 20TB,Software,75093-8218,,Hosting Fees,
12810656,129212507,,,GLOBAL ACCOUNT-IBM,2017/09/06,0,0,0,0,0,VSAN,AMER,DIRECT,Server,18Q3,USD,Storage Cloud,vSAN for VCPP,Storage & Availability,5,12810656,"Softlayer Technologies, Inc.","Softlayer Technologies, Inc.","Softlayer Technologies, Inc.",US,10075055,GLOBAL REG,GLOBAL HOME,GLOBAL ACCOUNT-IBM,IBM GLOBAL SERVICES (IGS) - VSPP,"Softlayer Technologies, Inc.",VSPP-VSAN,VSPP-VSAN,,Other,,Store,2017/09/02,US,GLOBAL,1,Gross Bookings,BDM_US_SELECT1,,1,VMW-VSAN-C-SPECIAL- 20TB,Software,75093-8218,,Hosting Fees,
12810656,129212506,,,GLOBAL ACCOUNT-IBM,2017/09/06,17164.4,17164.4,17164.4,17164.4,17164.4,Nicira,AMER,DIRECT,Server,18Q3,USD,N&S Cloud,NSX for VCPP,Networking & Security,5,12810656,"Softlayer Technologies, Inc.","Softlayer Technologies, Inc.","Softlayer Technologies, Inc.",US,10075055,GLOBAL REG,GLOBAL HOME,GLOBAL ACCOUNT-IBM,IBM GLOBAL SERVICES (IGS) - VSPP,"Softlayer Technologies, Inc.",VSPP-NS,VSPP-NS,,Other,,Store,2017/09/02,US,GLOBAL,36520,Gross Bookings,BDM_US_SELECT1,,1,VMW-NSX-V-Special-Softlayer,Software,75093-8218,,Hosting Fees,
12810656,129212505,,,GLOBAL ACCOUNT-IBM,2017/09/06,0,0,0,0,0,Nicira,AMER,DIRECT,Server,18Q3,USD,N&S Cloud,NSX for VCPP,Networking & Security,5,12810656,"Softlayer Technologies, Inc.","Softlayer Technologies, Inc.","Softlayer Technologies, Inc.",US,10075055,GLOBAL REG,GLOBAL HOME,GLOBAL ACCOUNT-IBM,IBM GLOBAL SERVICES (IGS) - VSPP,"Softlayer Technologies, Inc.",VSPP-NS,VSPP-NS,,Other,,Store,2017/09/02,US,GLOBAL,1,Gross Bookings,BDM_US_SELECT1,,1,VMW-NSX-V-Special-Softlayer,Software,75093-8218,,Hosting Fees,
12810656,129212504,,,GLOBAL ACCOUNT-IBM,2017/09/06,804.64,804.64,804.64,804.64,804.64,Business Management,AMER,DIRECT,Server,18Q3,USD,vRealize Business,vRealize Business STD,vRealize Management,5,12810656,"Softlayer Technologies, Inc.","Softlayer Technologies, Inc.","Softlayer Technologies, Inc.",US,10075055,GLOBAL REG,GLOBAL HOME,GLOBAL ACCOUNT-IBM,IBM GLOBAL SERVICES (IGS) - VSPP,"Softlayer Technologies, Inc.",VSPP-Management,VSPP-Management,,Other,,Store,2017/09/02,US,GLOBAL,1712,Gross Bookings,BDM_US_SELECT1,,1,VREAL-OPS-Enterprise-C-Special,Software,75093-8218,,Hosting Fees,
12810656,129212503,,,GLOBAL ACCOUNT-IBM,2017/09/06,0,0,0,0,0,Business Management,AMER,DIRECT,Server,18Q3,USD,vRealize Business,vRealize Business STD,vRealize Management,5,12810656,"Softlayer Technologies, Inc.","Softlayer Technologies, Inc.","Softlayer Technologies, Inc.",US,10075055,GLOBAL REG,GLOBAL HOME,GLOBAL ACCOUNT-IBM,IBM GLOBAL SERVICES (IGS) - VSPP,"Softlayer Technologies, Inc.",VSPP-Management,VSPP-Management,,Other,,Store,2017/09/02,US,GLOBAL,1,Gross Bookings,BDM_US_SELECT1,,1,VREAL-OPS-Enterprise-C-Special,Software,75093-8218,,Hosting Fees,
12810656,129212502,,,GLOBAL ACCOUNT-IBM,2017/09/06,902.4,902.4,902.4,902.4,902.4,Management & Automation,AMER,DIRECT,Server,18Q3,USD,Availability Cloud,SRM for VCPP,Storage & Availability,5,12810656,"Softlayer Technologies, Inc.","Softlayer Technologies, Inc.","Softlayer Technologies, Inc.",US,10075055,GLOBAL REG,GLOBAL HOME,GLOBAL ACCOUNT-IBM,IBM GLOBAL SERVICES (IGS) - VSPP,"Softlayer Technologies, Inc.",VSPP-SRM,VSPP-SRM,,Other,,Store,2017/09/02,US,GLOBAL,1920,Gross Bookings,BDM_US_SELECT1,,1,VC-SRM5-ENT-VM-C-SPECIAL,Software,75093-8218,,Hosting Fees,
12810656,129212501,,,GLOBAL ACCOUNT-IBM,2017/09/06,0,0,0,0,0,Management & Automation,AMER,DIRECT,Server,18Q3,USD,Availability Cloud,SRM for VCPP,Storage & Availability,5,12810656,"Softlayer Technologies, Inc.","Softlayer Technologies, Inc.","Softlayer Technologies, Inc.",US,10075055,GLOBAL REG,GLOBAL HOME,GLOBAL ACCOUNT-IBM,IBM GLOBAL SERVICES (IGS) - VSPP,"Softlayer Technologies, Inc.",VSPP-SRM,VSPP-SRM,,Other,,Store,2017/09/02,US,GLOBAL,1,Gross Bookings,BDM_US_SELECT1,,1,VC-SRM5-ENT-VM-C-SPECIAL,Software,75093-8218,,Hosting Fees,
12810656,129212500,,,GLOBAL ACCOUNT-IBM,2017/09/06,30059.32,30059.32,30059.32,30059.32,30059.32,VI,AMER,DIRECT,Server,18Q3,USD,VCPP,VCPP,VCPP,5,12810656,"Softlayer Technologies, Inc.","Softlayer Technologies, Inc.","Softlayer Technologies, Inc.",US,10075055,GLOBAL REG,GLOBAL HOME,VCAN_AMER,IBM GLOBAL SERVICES (IGS) - VSPP,"Softlayer Technologies, Inc.",VSPP3-CUST-1-RENT,Custom,,Other,,Store,2017/09/02,US,GLOBAL,63956,Gross Bookings,BDM_US_SELECT1,,1,VCL-SP-STD-C,Software,75093-8218,,Hosting Fees,
12810656,129212499,,,GLOBAL ACCOUNT-IBM,2017/09/06,0,0,0,0,0,VI,AMER,DIRECT,Server,18Q3,USD,VCPP,VCPP,VCPP,5,12810656,"Softlayer Technologies, Inc.","Softlayer Technologies, Inc.","Softlayer Technologies, Inc.",US,10075055,GLOBAL REG,GLOBAL HOME,VCAN_AMER,IBM GLOBAL SERVICES (IGS) - VSPP,"Softlayer Technologies, Inc.",VSPP-CUST-RENT,Custom,,Other,,Store,2017/09/02,US,GLOBAL,1,Gross Bookings,BDM_US_SELECT1,,1,VCL-SP-STD-C,Software,75093-8218,,Hosting Fees,
12810656,129212498,,,GLOBAL ACCOUNT-IBM,2017/09/06,2947.84,2947.84,2947.84,2947.84,2947.84,Business Management,AMER,DIRECT,Server,18Q3,USD,vRealize Business,vRealize Business STD,vRealize Management,5,12810656,"Softlayer Technologies, Inc.","Softlayer Technologies, Inc.","Softlayer Technologies, Inc.",US,10075055,GLOBAL REG,GLOBAL HOME,GLOBAL ACCOUNT-IBM,IBM GLOBAL SERVICES (IGS) - VSPP,"Softlayer Technologies, Inc.",VSPP-Management,VSPP-Management,,Other,,Store,2017/09/02,US,GLOBAL,6272,Gross Bookings,BDM_US_SELECT1,,1,VREAL-AUTO-Enterprise-C-SPECIAL,Software,75093-8218,,Hosting Fees,
12810656,129212497,,,GLOBAL ACCOUNT-IBM,2017/09/06,0,0,0,0,0,Business Management,AMER,DIRECT,Server,18Q3,USD,vRealize Business,vRealize Business STD,vRealize Management,5,12810656,"Softlayer Technologies, Inc.","Softlayer Technologies, Inc.","Softlayer Technologies, Inc.",US,10075055,GLOBAL REG,GLOBAL HOME,GLOBAL ACCOUNT-IBM,IBM GLOBAL SERVICES (IGS) - VSPP,"Softlayer Technologies, Inc.",VSPP-Management,VSPP-Management,,Other,,Store,2017/09/02,US,GLOBAL,1,Gross Bookings,BDM_US_SELECT1,,1,VREAL-AUTO-Enterprise-C-SPECIAL,Software,75093-8218,,Hosting Fees,
12810656,129212496,,,GLOBAL ACCOUNT-IBM,2017/09/06,287029,287029,287029,287029,287029,VI,AMER,DIRECT,Server,18Q3,USD,VCPP,VCPP,VCPP,5,12810656,"Softlayer Technologies, Inc.","Softlayer Technologies, Inc.","Softlayer Technologies, Inc.",US,10075055,GLOBAL REG,GLOBAL HOME,VCAN_AMER,IBM GLOBAL SERVICES (IGS) - VSPP,"Softlayer Technologies, Inc.",VSPP3-CUST-1-RENT,Custom,,Other,,Store,2017/09/02,US,GLOBAL,610700,Gross Bookings,BDM_US_SELECT1,,1,VCL-VS-EP-SPECIAL_V01,Software,75093-8218,,Hosting Fees,
12810656,129212495,,,GLOBAL ACCOUNT-IBM,2017/09/06,0,0,0,0,0,VI,AMER,DIRECT,Server,18Q3,USD,VCPP,VCPP,VCPP,5,12810656,"Softlayer Technologies, Inc.","Softlayer Technologies, Inc.","Softlayer Technologies, Inc.",US,10075055,GLOBAL REG,GLOBAL HOME,VCAN_AMER,IBM GLOBAL SERVICES (IGS) - VSPP,"Softlayer Technologies, Inc.",VSPP-CUST-RENT,Custom,,Other,,Store,2017/09/02,US,GLOBAL,1,Gross Bookings,BDM_US_SELECT1,,1,VCL-VS-EP-SPECIAL_V01,Software,75093-8218,,Hosting Fees,
12810593,129211928,,,GLOBAL ACCOUNT-IBM,2017/09/06,16.28,16.28,16.28,16.28,16.28,VI,AMER,DIRECT,Server,18Q3,USD,VCPP,VCPP,VCPP,5,12810593,IBM,SHI International Corp,IBM,US,56056730,CANADA-CENTRAL,COMMERCIAL-CENTRAL,VCAN_AMER,IBM GLOBAL SERVICES (IGS) - VSPP,IBM,VSPP3-CUST-1-RENT,Custom,,Other,,Store,2017/09/02,US,COMMERCIAL,37,Gross Bookings,BDM_US_SELECT1,GLOBAL ACCOUNT-IBM-VCAN,1,VCL-PRE-C-special-IBM,Software,10589,,Hosting Fees,
12810593,129211927,,,GLOBAL ACCOUNT-IBM,2017/09/06,0,0,0,0,0,VI,AMER,DIRECT,Server,18Q3,USD,VCPP,VCPP,VCPP,5,12810593,IBM,SHI International Corp,IBM,US,56056730,CANADA-CENTRAL,COMMERCIAL-CENTRAL,VCAN_AMER,IBM GLOBAL SERVICES (IGS) - VSPP,IBM,VSPP-CUST-RENT,Custom,,Other,,Store,2017/09/02,US,COMMERCIAL,1,Gross Bookings,BDM_US_SELECT1,GLOBAL ACCOUNT-IBM-VCAN,1,VCL-PRE-C-special-IBM,Software,10589,,Hosting Fees,
12810595,129211934,,,GLOBAL ACCOUNT-IBM,2017/09/06,7121.4,7121.4,7121.4,7121.4,7121.4,VI,AMER,DIRECT,Server,18Q3,USD,VCPP,VCPP,VCPP,5,12810595,IBM,SHI International Corp,IBM,US,56056730,CANADA-CENTRAL,COMMERCIAL-CENTRAL,VCAN_AMER,IBM GLOBAL SERVICES (IGS) - VSPP,IBM,VSPP3-CUST-1-RENT,Custom,,Other,,Store,2017/09/02,US,COMMERCIAL,16185,Gross Bookings,BDM_US_SELECT1,GLOBAL ACCOUNT-IBM-VCAN,1,VCL-PRE-C-special-IBM,Software,10589,,Hosting Fees,
12810595,129211933,,,GLOBAL ACCOUNT-IBM,2017/09/06,0,0,0,0,0,VI,AMER,DIRECT,Server,18Q3,USD,VCPP,VCPP,VCPP,5,12810595,IBM,SHI International Corp,IBM,US,56056730,CANADA-CENTRAL,COMMERCIAL-CENTRAL,VCAN_AMER,IBM GLOBAL SERVICES (IGS) - VSPP,IBM,VSPP-CUST-RENT,Custom,,Other,,Store,2017/09/02,US,COMMERCIAL,1,Gross Bookings,BDM_US_SELECT1,GLOBAL ACCOUNT-IBM-VCAN,1,VCL-PRE-C-special-IBM,Software,10589,,Hosting Fees,
12810594,129211932,,,GLOBAL ACCOUNT-IBM,2017/09/06,2861.76,2861.76,2861.76,2861.76,2861.76,VDI,AMER,DIRECT,Server,18Q3,USD,Horizon,Horizon on VCPP,Desktop,5,12810594,IBM,SHI International Corp,IBM,US,56056730,GLOBAL REG,GLOBAL HOME,GLOBAL ACCOUNT-IBM,IBM GLOBAL SERVICES (IGS) - VSPP,IBM,VSPP-EUC,DAAS,,Other,,Store,2017/09/02,US,GLOBAL,6504,Gross Bookings,BDM_US_SELECT1,NO CREDIT,1,VM-HOR-VIEW-C,Software,10589,,Hosting Fees,
12810594,129211931,,,GLOBAL ACCOUNT-IBM,2017/09/06,0,0,0,0,0,VDI,AMER,DIRECT,Server,18Q3,USD,Horizon,Horizon on VCPP,Desktop,5,12810594,IBM,SHI International Corp,IBM,US,56056730,GLOBAL REG,GLOBAL HOME,GLOBAL ACCOUNT-IBM,IBM GLOBAL SERVICES (IGS) - VSPP,IBM,VSPP-EUC,DAAS,,Other,,Store,2017/09/02,US,GLOBAL,1,Gross Bookings,BDM_US_SELECT1,NO CREDIT,1,VM-HOR-VIEW-C,Software,10589,,Hosting Fees,
12810594,129211930,,,GLOBAL ACCOUNT-IBM,2017/09/06,13761.44,13761.44,13761.44,13761.44,13761.44,VI,AMER,DIRECT,Server,18Q3,USD,VCPP,VCPP,VCPP,5,12810594,IBM,SHI International Corp,IBM,US,56056730,CANADA-CENTRAL,COMMERCIAL-CENTRAL,VCAN_AMER,IBM GLOBAL SERVICES (IGS) - VSPP,IBM,VSPP3-CUST-1-RENT,Custom,,Other,,Store,2017/09/02,US,COMMERCIAL,31276,Gross Bookings,BDM_US_SELECT1,GLOBAL ACCOUNT-IBM-VCAN,1,VCL-SP-ADV-C,Software,10589,,Hosting Fees,
12810594,129211929,,,GLOBAL ACCOUNT-IBM,2017/09/06,0,0,0,0,0,VI,AMER,DIRECT,Server,18Q3,USD,VCPP,VCPP,VCPP,5,12810594,IBM,SHI International Corp,IBM,US,56056730,CANADA-CENTRAL,COMMERCIAL-CENTRAL,VCAN_AMER,IBM GLOBAL SERVICES (IGS) - VSPP,IBM,VSPP-CUST-RENT,Custom,,Other,,Store,2017/09/02,US,COMMERCIAL,1,Gross Bookings,BDM_US_SELECT1,GLOBAL ACCOUNT-IBM-VCAN,1,VCL-SP-ADV-C,Software,10589,,Hosting Fees,
12809556,129179420,,,GLOBAL ACCOUNT-IBM,2017/09/05,715,715,715,715,715,VI,AMER,DIRECT,Server,18Q3,USD,VCPP,VCPP,VCPP,5,12809556,IBM,SHI International Corp,IBM,US,56056730,GLOBAL REG,GLOBAL HOME,VCAN_AMER,IBM GLOBAL SERVICES (IGS) - VSPP,IBM,VSPP3-CUST-1-RENT,Custom,,Other,,Store,2017/09/02,US,GLOBAL,1625,Gross Bookings,BDM_US_SELECT1,GLOBAL ACCOUNT-IBM-VCAN,1,VCL-PRE-C-special-IBM,Software,10589,,Hosting Fees,
12809556,129179419,,,GLOBAL ACCOUNT-IBM,2017/09/05,0,0,0,0,0,VI,AMER,DIRECT,Server,18Q3,USD,VCPP,VCPP,VCPP,5,12809556,IBM,SHI International Corp,IBM,US,56056730,GLOBAL REG,GLOBAL HOME,VCAN_AMER,IBM GLOBAL SERVICES (IGS) - VSPP,IBM,VSPP-CUST-RENT,Custom,,Other,,Store,2017/09/02,US,GLOBAL,1,Gross Bookings,BDM_US_SELECT1,GLOBAL ACCOUNT-IBM-VCAN,1,VCL-PRE-C-special-IBM,Software,10589,,Hosting Fees,
12809554,129179284,,,GLOBAL ACCOUNT-IBM,2017/09/05,29797.24,29797.24,29797.24,29797.24,29797.24,VI,AMER,DIRECT,Server,18Q3,USD,VCPP,VCPP,VCPP,5,12809554,IBM,SHI International Corp,IBM,US,56056730,GLOBAL REG,GLOBAL HOME,VCAN_AMER,IBM GLOBAL SERVICES (IGS) - VSPP,IBM,VSPP3-CUST-1-RENT,Custom,,Other,,Store,2017/09/02,US,GLOBAL,67721,Gross Bookings,BDM_US_SELECT1,GLOBAL ACCOUNT-IBM-VCAN,1,VCL-PRE-C-special-IBM,Software,10589,,Hosting Fees,
12809554,129179283,,,GLOBAL ACCOUNT-IBM,2017/09/05,0,0,0,0,0,VI,AMER,DIRECT,Server,18Q3,USD,VCPP,VCPP,VCPP,5,12809554,IBM,SHI International Corp,IBM,US,56056730,GLOBAL REG,GLOBAL HOME,VCAN_AMER,IBM GLOBAL SERVICES (IGS) - VSPP,IBM,VSPP-CUST-RENT,Custom,,Other,,Store,2017/09/02,US,GLOBAL,1,Gross Bookings,BDM_US_SELECT1,GLOBAL ACCOUNT-IBM-VCAN,1,VCL-PRE-C-special-IBM,Software,10589,,Hosting Fees,
12809596,129179154,,,GLOBAL ACCOUNT-IBM,2017/09/05,344.96,344.96,344.96,344.96,344.96,VI,AMER,DIRECT,Server,18Q3,USD,VCPP,VCPP,VCPP,5,12809596,IBM,SHI International Corp,IBM,US,56056730,GLOBAL REG,GLOBAL HOME,VCAN_AMER,IBM GLOBAL SERVICES (IGS) - VSPP,IBM,VSPP3-CUST-1-RENT,Custom,,Other,,Store,2017/09/02,US,GLOBAL,784,Gross Bookings,BDM_US_SELECT1,GLOBAL ACCOUNT-IBM-VCAN,1,VCL-PRE-C-special-IBM,Software,10589,,Hosting Fees,
12809596,129179153,,,GLOBAL ACCOUNT-IBM,2017/09/05,0,0,0,0,0,VI,AMER,DIRECT,Server,18Q3,USD,VCPP,VCPP,VCPP,5,12809596,IBM,SHI International Corp,IBM,US,56056730,GLOBAL REG,GLOBAL HOME,VCAN_AMER,IBM GLOBAL SERVICES (IGS) - VSPP,IBM,VSPP-CUST-RENT,Custom,,Other,,Store,2017/09/02,US,GLOBAL,1,Gross Bookings,BDM_US_SELECT1,GLOBAL ACCOUNT-IBM-VCAN,1,VCL-PRE-C-special-IBM,Software,10589,,Hosting Fees,
12809598,129179534,,,GLOBAL ACCOUNT-IBM,2017/09/05,320.32,320.32,320.32,320.32,320.32,VI,AMER,DIRECT,Server,18Q3,USD,VCPP,VCPP,VCPP,5,12809598,IBM,SHI International Corp,IBM,US,56056730,GLOBAL REG,GLOBAL HOME,VCAN_AMER,IBM GLOBAL SERVICES (IGS) - VSPP,IBM,VSPP3-CUST-1-RENT,Custom,,Other,,Store,2017/09/02,US,GLOBAL,728,Gross Bookings,BDM_US_SELECT1,GLOBAL ACCOUNT-IBM-VCAN,1,VCL-PRE-C-special-IBM,Software,10589,,Hosting Fees,
12809598,129179533,,,GLOBAL ACCOUNT-IBM,2017/09/05,0,0,0,0,0,VI,AMER,DIRECT,Server,18Q3,USD,VCPP,VCPP,VCPP,5,12809598,IBM,SHI International Corp,IBM,US,56056730,GLOBAL REG,GLOBAL HOME,VCAN_AMER,IBM GLOBAL SERVICES (IGS) - VSPP,IBM,VSPP-CUST-RENT,Custom,,Other,,Store,2017/09/02,US,GLOBAL,1,Gross Bookings,BDM_US_SELECT1,GLOBAL ACCOUNT-IBM-VCAN,1,VCL-PRE-C-special-IBM,Software,10589,,Hosting Fees,
12885836,,,,,2018/01/10,13293.28,13293.28,13293.28,13293.28,,,AMER,,,18Q4,USD,,,,0,12885836,IBM,,,US,56056730,SELECT-NEW-YORK-METRO,SELECT-NEW YORK METRO                                                                                                                                                                                                                                     ,VCAN_AMER                                                                                                                                                                                                                                                 ,,IBM,,,,AddBack,AddBack,Addback,2018/01/10,,,,AddBack,BDM_US_SELECT1,,,,,,,,
12820956,,,,,2018/01/10,75204.36,75204.36,75204.36,75204.36,,,AMER,,,18Q4,USD,,,,0,12820956,IBM,,,US,56056730,SELECT-NEW-YORK-METRO,SELECT-NEW YORK METRO                                                                                                                                                                                                                                     ,VCAN_AMER                                                                                                                                                                                                                                                 ,,IBM,,,,AddBack,AddBack,Addback,2018/01/10,,,,AddBack,BDM_US_SELECT1,,,,,,,,
